part1
0.1,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
0.59,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
1.05,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
1.58,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
2.1,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
2.6,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
3.1,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
3.6,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
4.07,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
4.61,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
5.09,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
5.58,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
6.09,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
6.58,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
7.06,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
7.35,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
8.02,-7,-0.24,0.43,0.55,-98.53,-91.46,-63.06,-115.48,90,-8.53
8.56,-7,-0.24,0.43,0.56,-98.53,-91.46,-63.06,-115.48,90,-8.53
9.11,-7,-0.24,0.43,0.59,-98.53,-91.53,-62.78,-115.68,90,-8.53
9.55,-7,-0.24,0.43,0.6,-98.53,-92.27,-60.03,-117.7,90,-8.53
10.07,-7,-0.24,0.43,0.58,-98.53,-93.93,-53.92,-122.15,90,-8.53
10.58,-7,-0.24,0.43,0.55,-98.53,-94.79,-50.94,-124.27,90,-8.53
11.07,-7,-0.24,0.43,0.52,-98.53,-93.52,-55.44,-121.04,90,-8.53
11.57,-7,-0.24,0.43,0.47,-98.53,-91.64,-62.72,-115.64,90,-8.53
12.08,-7,-0.24,0.43,0.43,-98.53,-90.09,-69.64,-110.27,90,-8.53
12.6,-7,-0.24,0.43,0.39,-98.53,-88.61,-78.4,-102.99,90,-8.53
13.11,-7,-0.24,0.43,0.39,-98.53,-87.69,-86.7,-95.62,90,-8.53
13.6,-7,-0.24,0.43,0.39,-98.53,-87.35,-92.11,-90.54,90,-8.53
14.11,-7,-0.21,0.43,0.39,-98.39,-87.21,-93.34,-89.45,90,-8.39
14.55,-7,-0.18,0.43,0.39,-97.28,-86.66,-94.01,-89.33,90,-7.28
15.04,-7,-0.14,0.43,0.39,-94.52,-85.44,-95.14,-89.42,90,-4.52
15.53,-7,-0.1,0.43,0.39,-90.72,-83.91,-96.48,-89.6,90,-0.72
16.02,-7,-0.05,0.43,0.39,-86.5,-82.53,-97.64,-89.82,90,3.5
16.47,-7,-0.04,0.43,0.39,-80.95,-81.04,-98.86,-90.1,90,9.05
17.1,-7,-0.04,0.43,0.39,-74.56,-79.85,-99.8,-90.35,90,15.44
17.53,-7,-0.04,0.43,0.39,-72.22,-79.44,-100.11,-90.44,90,17.78
18.04,-7,-0.04,0.43,0.39,-71.57,-79.33,-100.2,-90.47,90,18.43
18.54,-7,-0.05,0.43,0.39,-71.41,-79.3,-100.22,-90.47,90,18.59
19.04,-7,-0.09,0.43,0.39,-72.32,-79.4,-100.15,-90.45,90,17.68
19.59,-7,-0.13,0.43,0.39,-74.99,-79.78,-99.86,-90.36,90,15.01
20.09,-7,-0.15,0.43,0.39,-79.68,-80.65,-99.18,-90.17,90,10.32
20.59,-7,-0.15,0.43,0.39,-83.69,-81.6,-98.43,-89.97,90,6.31
21.07,-7,-0.15,0.43,0.39,-85.6,-82.1,-98.02,-89.87,90,4.4
21.56,-7,-0.15,0.43,0.39,-85.97,-82.2,-97.94,-89.86,90,4.03
22.05,-7,-0.15,0.43,0.39,-86.03,-82.21,-97.93,-89.85,90,3.97
22.56,-7,-0.15,0.46,0.39,-86.04,-82.22,-97.93,-89.85,90,3.96
23.07,-7,-0.15,0.49,0.39,-86.15,-83.89,-96.47,-89.64,90,3.85
23.61,-7,-0.15,0.53,0.39,-86.39,-87.32,-93.37,-89.32,90,3.61
24.07,-7,-0.15,0.56,0.39,-86.6,-90.77,-89.98,-89.25,90,3.4
24.4,-7,-0.15,0.56,0.39,-86.66,-91.95,-88.74,-89.31,90,3.34
25.01,-7,-0.15,0.63,0.39,-86.81,-94.76,-85.69,-89.55,90,3.19
25.54,-7,-0.15,0.67,0.39,-86.93,-97.28,-82.76,-89.97,90,3.07
26.04,-7,-0.15,0.67,0.39,-87.26,-105.88,-71.64,-92.48,90,2.74
