collisions count before start0
part1
0.09;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
0.59;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
1.05;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
1.52;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
2.08;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
2.55;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
3.04;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
3.53;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
4.01;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
4.57;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
5.05;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
5.52;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
6.08;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
6.56;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
7.05;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
7.52;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
8.01;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
8.59;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
9.08;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
9.56;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
10.06;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
10.55;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
11.03;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
11.52;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
12.01;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
12.59;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
13.08;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
13.56;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
14.05;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
14.53;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
15.02;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
15.58;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
16.05;-7;-0.04;0.62;0.39;-77.58;-104.68;-73.99;-91.33;90;12.42
