collisions count before start0
part1
0.12;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
0.62;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
1.07;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
1.52;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
2.05;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
2.6;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
3.04;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
3.59;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
4.13;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
4.56;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
5.09;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
5.39;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
5.99;-7;-0.18;0.4;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
6.55;-7;-0.16;0.42;0.39;-90.26;-81.01;-99.21;-89.78;90;-0.26
7.09;-7;-0.15;0.43;0.39;-90.15;-81.07;-99.16;-89.77;90;-0.15
7.57;-7;-0.15;0.44;0.39;-88.93;-81.73;-98.63;-89.64;90;1.07
8.02;-7;-0.14;0.44;0.39;-87.55;-82.49;-98;-89.5;90;2.45
8.62;-7;-0.14;0.44;0.39;-86.33;-83.24;-97.38;-89.38;90;3.67
9.08;-7;-0.14;0.44;0.39;-85.93;-83.49;-97.17;-89.34;90;4.07
9.63;-7;-0.13;0.45;0.39;-85.62;-83.7;-96.99;-89.31;90;4.38
10.06;-7;-0.12;0.46;0.39;-85.02;-84.12;-96.63;-89.25;90;4.98
10.6;-7;-0.11;0.47;0.39;-83.97;-84.91;-95.94;-89.15;90;6.03
11.03;-7;-0.1;0.48;0.39;-83.09;-85.61;-95.32;-89.07;90;6.91
11.59;-7;-0.09;0.49;0.39;-82.1;-86.45;-94.56;-89;90;7.9
12.04;-7;-0.09;0.49;0.39;-81.28;-87.2;-93.86;-88.94;90;8.72
12.59;-7;-0.08;0.5;0.39;-80.32;-88.13;-92.98;-88.89;90;9.68
13.13;-7;-0.07;0.51;0.39;-79.43;-89.05;-92.08;-88.86;90;10.57
13.58;-7;-0.06;0.52;0.39;-78.61;-89.96;-91.19;-88.85;90;11.39
14.12;-7;-0.05;0.53;0.39;-77.77;-90.95;-90.18;-88.86;90;12.23
14.56;-7;-0.04;0.54;0.39;-77.06;-91.84;-89.27;-88.89;90;12.94
15.11;-7;-0.03;0.55;0.39;-76.23;-92.95;-88.1;-88.95;90;13.77
15.56;-7;-0.02;0.56;0.39;-75.62;-93.81;-87.16;-89.02;90;14.38
16.12;-7;-0.01;0.57;0.39;-74.86;-94.94;-85.92;-89.14;90;15.14
16.57;-7;0;0.58;0.39;-74.18;-96.01;-84.72;-89.27;90;15.82
17.11;-7;0;0.58;0.39;-73.47;-97.2;-83.34;-89.46;90;16.53
17.54;-7;0;0.58;0.39;-73.13;-97.79;-82.66;-89.55;90;16.87
18.07;-7;0;0.58;0.39;-72.92;-98.16;-82.22;-89.62;90;17.08
18.53;-7;0;0.58;0.39;-72.88;-98.22;-82.15;-89.63;90;17.12
19.07;-7;0;0.58;0.39;-72.87;-98.24;-82.13;-89.63;90;17.13
19.61;-7;0;0.58;0.39;-72.87;-98.24;-82.12;-89.63;90;17.13
20.04;-7;0;0.58;0.39;-72.87;-98.24;-82.12;-89.63;90;17.13
20.58;-7;0;0.58;0.39;-72.87;-98.24;-82.12;-89.63;90;17.13
21.13;-7;0;0.58;0.39;-72.87;-98.24;-82.12;-89.63;90;17.13
21.6;-7;0.01;0.58;0.39;-72.83;-98.24;-82.12;-89.63;90;17.17
22.03;-7;0.02;0.58;0.39;-72.53;-98.24;-82.13;-89.63;90;17.47
22.59;-7;0.03;0.58;0.39;-71.73;-98.25;-82.11;-89.63;90;18.27
23.04;-7;0.03;0.58;0.39;-70.83;-98.27;-82.09;-89.64;90;19.17
23.59;-7;0.04;0.58;0.39;-69.95;-98.31;-82.04;-89.65;90;20.05
24.03;-7;0.04;0.58;0.39;-69.28;-98.35;-81.99;-89.65;90;20.72
24.57;-7;0.04;0.58;0.39;-68.66;-98.4;-81.94;-89.66;90;21.34
25.11;-7;0.04;0.58;0.39;-68.53;-98.41;-81.93;-89.66;90;21.47
25.56;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
26.1;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
26.54;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
27.09;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
27.53;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
28.1;-7;0.04;0.58;0.39;-68.51;-98.41;-81.92;-89.66;90;21.49
28.56;-7;0.04;0.59;0.39;-68.51;-98.42;-81.91;-89.67;90;21.49
29.12;-7;0.04;0.6;0.39;-68.7;-99.07;-81.13;-89.8;90;21.3
29.55;-7;0.04;0.61;0.39;-68.94;-99.87;-80.15;-89.98;90;21.06
30.09;-7;0.04;0.61;0.39;-69.24;-100.95;-78.82;-90.24;90;20.76
30.53;-7;0.04;0.61;0.39;-69.47;-101.76;-77.79;-90.45;90;20.53
31.07;-7;0.04;0.61;0.39;-69.63;-102.35;-77.04;-90.61;90;20.37
31.61;-7;0.04;0.62;0.39;-69.69;-102.6;-76.71;-90.68;90;20.31
32.04;-7;0.04;0.63;0.39;-69.85;-103.21;-75.93;-90.86;90;20.15
32.58;-7;0.04;0.64;0.39;-70.11;-104.22;-74.59;-91.19;90;19.89
33.12;-7;0.04;0.65;0.39;-70.41;-105.42;-72.97;-91.6;90;19.59
33.59;-7;0.04;0.66;0.39;-70.73;-106.77;-71.13;-92.1;90;19.27
34.13;-7;0.04;0.66;0.39;-71.03;-108.06;-69.33;-92.61;90;18.97
34.58;-7;0.04;0.67;0.39;-71.25;-109.08;-67.87;-93.04;90;18.75
35.12;-7;0.04;0.68;0.39;-71.48;-110.14;-66.34;-93.51;90;18.52
35.57;-7;0.04;0.69;0.39;-71.67;-111.09;-64.95;-93.96;90;18.33
36.1;-7;0.04;0.69;0.39;-71.92;-112.33;-63.09;-94.57;90;18.08
36.54;-7;0.04;0.69;0.39;-72.08;-113.18;-61.82;-95;90;17.92
37.08;-7;0.04;0.7;0.39;-72.14;-113.48;-61.37;-95.16;90;17.86
37.52;-7;0.04;0.7;0.39;-72.22;-113.92;-60.69;-95.4;90;17.78
38.08;-7;0.04;0.7;0.39;-72.32;-114.46;-59.85;-95.69;90;17.68
38.54;-7;0.04;0.7;0.39;-72.34;-114.56;-59.7;-95.74;90;17.66
39.09;-7;0.04;0.7;0.39;-72.34;-114.58;-59.66;-95.76;90;17.66
39.55;-7;0.04;0.7;0.39;-72.35;-114.59;-59.65;-95.76;90;17.65
40.09;-7;0.04;0.7;0.39;-72.35;-114.59;-59.65;-95.76;90;17.65
40.53;-7;0.04;0.7;0.39;-72.35;-114.59;-59.65;-95.76;90;17.65
41.07;-7;0.04;0.69;0.39;-72.32;-114.44;-59.88;-95.68;90;17.68
41.62;-7;0.04;0.68;0.39;-72.23;-113.96;-60.62;-95.42;90;17.77
42.06;-7;0.04;0.67;0.39;-72.07;-113.13;-61.89;-94.98;90;17.93
42.61;-7;0.04;0.66;0.39;-71.83;-111.87;-63.79;-94.34;90;18.17
43.04;-7;0.04;0.65;0.39;-71.62;-110.82;-65.34;-93.83;90;18.38
43.52;-7;0.04;0.65;0.39;-71.42;-109.85;-66.77;-93.38;90;18.58
44.08;-7;0.04;0.65;0.39;-71.15;-108.64;-68.5;-92.85;90;18.85
44.61;-7;0.04;0.65;0.39;-70.99;-107.91;-69.55;-92.54;90;19.01
45.05;-7;0.05;0.65;0.39;-70.92;-107.78;-69.73;-92.48;90;19.08
45.61;-7;0.06;0.65;0.39;-70.51;-107.8;-69.71;-92.49;90;19.49
46.06;-7;0.07;0.65;0.39;-69.93;-107.86;-69.62;-92.52;90;20.07
46.6;-7;0.07;0.65;0.39;-69.14;-107.96;-69.48;-92.56;90;20.86
47.04;-7;0.07;0.65;0.39;-68.67;-108.03;-69.38;-92.59;90;21.33
47.58;-7;0.08;0.64;0.39;-68.3;-107.97;-69.47;-92.56;90;21.7
48.12;-7;0.08;0.64;0.38;-67.97;-107.69;-69.86;-92.45;90;22.03
48.59;-7;0.08;0.64;0.37;-67.48;-107.22;-70.54;-92.24;90;22.52
